!	.
Egyszerűen	өліктерді
Egyébként	Сонымен
Együtt	Біз
Egész	Қалған
El	Бұл
Eldugni	Баланы
Eleget	көріп
Elengednél	жіберші
Elhervadtak	гүлдер
Elhoztam	сізге
Eliashoz	Элиосқа
Eliasnál	Элиостың
Eliaséktól	айтты
Eljössz	Шоуға
Eljöttél	Келдің
Elkérhetném	футболкаңды
Elkészülni	Бастаймыз
Elmegyek	Африкаға
Elment	ауылға
Elnézést	КеШіріңіз
Elnök	Президент
Elrakná	төсектегі
Elszívja	жеп
Eltűntek	туфлиім
Elvetethetné	Ауылдағы
Elvinnéd	а
Elvállalja	қабылдайсың
Elég	Ау-зың-ды
Előbb	Алдымен
Ember	Адам
Emberszaga	Мында
Emberszagod	Адамның
Emlékezz	Дәл
Említésre	Оқасы
Engedd	Сэннің
Engedj	Ауырттың
Engedje	Тез
Ennek	Біздің
Ennyi	-Қонаққа
Entebbében	қоныпты
Entebbét	Шабуыл
Epilepsziás	ҚоянШық
Eredetileg	Негізінде
Erre	Мында
Erősebb	батыл
Erőszakra	Зомбылыққа
Esetleg	Мүмкін
Esküt	ант
Ettől	Сондықтан
Eva	Ева
Ez	Бұл
Ezek	Мына
Ezek...	Олар
Ezeket	Министірлік
Ezt	Көрмейсің
Ezzel	Осы
Ezért	Осы
FILM	ФИЛЬМ
Facebookon	фейсбуктан
Fantasztikus	керемет
Fantasztikusnak	естілетін
Fejezd	бөлмеге
Fekete	Қара
Fel	Бас
Felejtsük	Біраз
Felelj	Сэн
Felrobban	Басым
Felébredtél	ояндың
Felébresztettem	Тәтті
Fenébe	Мәссаған
Fever	Феуердің
Figyelj	Ал
Figyeljen	Мені
Finom	Қарашы
Fizetségnek	Алдын-ала
Fizetővendég	сіздің
Fogd	Сэн
Fogjátok	бәрің
Foglaljatok	Мәселе
Folyton	әзілдеп
Folyó	өзен
Forduljunk	қайтайықшы
Fáj	Жағдайың
Félek	тыныштал
Félelmetes	сақтасын
Félre	жерден
Férjnél	күйеуі
Föld	азғана
Fürdővizet	тағы
Garrigan	Гариган
Gondoltam	қызық
Gondoltál	Тағы
Goromba	Бұл
Gyere	Кеттік
Gyertek	Кіріңдер
Gyerünk	Соңымнан
Gyerünk...	шапшаң
Gyorsabban	Кіретін
Gyorsan	Адамның
Győztem	жеңдім
Ha	Егер
Ha...	Егер
Habfürdőt	тұнбасы
Hadd	Саған
Hagyd	Тоқтат
Hagyja	Бәрі
Hagyjál	әрі
Haku	Хаку
Haku-sama	мырза
Haku-sama"-nak	Мені
Haku-val	оны
Haku...	...
Hali	Сәлем
Hallasz	Балам
Hallgasson	ТыңдаңызШы
Hallod	Естіп
Hallottad	Білесің
Halló	Амансыз
Halált	қана
Hanem	Ол
Hanna	аударған
Hasznavehetetlen	басымды
Használd	Қайырлы
Hazamegyek	үйге
Hel	Сәлем
Helló	Сәлем
Hess	кіш
Hirtelen	Оны
Hiszen	алғашқы
Hiányzol	сағындым
Hmmm...	жуын
Hogy	Не
Hogyan	Не
Hogyne	Әрине
Hol	қайда
Holiday	Инға
Holnap	Ертең
Honnan	Айтшы
Hova	Қайда
Hová	Қайда
Hozhattunk	Өзімізбен
Hoztam	Жейсің
Hozzatok	Бәрін
Hozzá	сонымен
Hozzák	Сэнді
Huligánok	қалыпты
Hány	Олардың
Hármas	3+
Hát	сау
Hé	тараңдар
Hívja	Оларды
Hölgyeim	Ханымдар
Húzd	Тарт
Húzza	Тарт
Húzzátok	тартамыз
Hű	Таң
Hű...	Бүгін
Iciri	Твидлдам
Ide	Маған
Idehozod	Сен
Ideje	-
Idevele	Бер
Idi	Айди
Idézhetem	дәлел
Igaz	бұлар
Igaza	дұрыс
Igazából	Негізі
Igazán	Солай
Igen	Иә
Igenis	А
Igyekszem	түсіндіруге
Ingrid	-Ингрид
Innbe	біраз
Innben	пеницилин
Innen	Гректер
Isak	Исак
Isakkal	сөйлестім
Isaknak	Исактың
Ismerem	Анасын
Ismeri	Масанганы
Istene	әміршісі
Istenem	Құдай
Itt	осында
Itthagyhatom	салайын
Izgultok	Қуаныштысыңдар
Izrael	күШтері
Izraeliek	Израилдықтар
Ja	-Аха
Jajj	Сені
Jajj-jajj	балақай
Jajj.	Ауырды
Jamshid	ЖамШит
Jegyenként	1
Jesszus	О
Jobban	Енді
Jonah	Джона
Jonah-nak	Джонада
Jonas	Джонас
Jonassal	болды
Joy	Ол
Junju	Джанджу
Juttasson	мыннан
Jézus	Алла
Jó	Қайырлы
Jól	Жақсы
Jöjjön	Жүр
Jön	Келе
Jövök	Сағат
Jövő	Келесі
Kama	Комази
Kamajii-san	мырза
Kamajii-t	Қазандықта
Kampalában	Кампалада
Kanada	Канада
Kannibál	канибалмын
Kaptam	Апа
Kay	Кей
Kay-ről	білемін
Kecskeszarv	Артыңда
Kedves	Николас
Kell	құтылудың
Keresett	шақырдыңыз
Kettő	кісі
Ki	Ал
Ki...	Кім
Kiakadt	жынданып
Kiborító	Қалай
Kik	болған
Kindred	Киндред
Kint	Текпешекпен
Kis	Аздап
Kisegített	Сол
Kiskorodban	бұрыннан
Kit	Кім
Kitartás...	жылама
Kitűnő	Ұлы
Kitűnően	Өте
Kivel	Кіммен
Kivéve	Тек
Kohaku	есімің
Komolyan	О
Komplikációk	МугиШаның
Komplikált	Шытырмақ
Kormányszóvivőt	өкілі
Kártyát	келші
Kényelemben	Жағдайы
Kér	ауыруына
Kérd	Комази
Kérdezzétek	әскерлерімді
Kérem	Өтінемін
Kérhetnék	виски
Kérlek	Өтінемін
Kész	Дайынбысың
Készen	Сіз
Készítek	-Отырыңдар
Később	Кейін
Két	Возьмите
Kórházba	емханаға
Könyörgök	Кішкене
Könyörgöm	Өтінемін
Köpje	Түкір
Körzeti	Әулет
Kössétek	Міне
Köszönjük	Рахмет
Köszöntöm	Мулагоға
Köszönök	шексіз
Köszönöm	Рахмет
Köszönöm...	Рақмет
Követjük	сенімен
Küldtek	Олар
Különös	Қайда
Különös...	Айналада
Különösen	Әсіресе
Kőrisfából	неткен
Langi	мыңдаған
Lassan	Тоқтаңыз
Legalább	табанын
Legyen	Оны
Lehet	Мүмкін дым
Lemerült	батарея
Látja	Білесіз
Látod	Көрдің
Láttad	Сараның
Láttam	Сонда
Légy	балақай
Léhűtők	жүрсің
Lépjen	Ары
Létrehoztam	Британия
Líbiába	Ливияға
Líbiában	аптада
MAKERERE	Макерер
Ma	Барлығыңа
Mackenzie	Маккензи
Mackenzienek	Маккензиді
Maga	Сен
Maguk	ҚанШа
Magukat	Осындай
Magának	Е-е
Magányos	Қайғылы
Magát	Сіз
Majd	Мен
Majdnem	АуытқуШылықтардың
Majmok	Маймылдар
Malyamu	Маляму
Malária	Безгек
Maradj	Осында
Masanga	Масанга
Mau-Mau	күрескем
Maxnak	Papsi
Meg	Ол
Megalapozni	Қоғамдық
Megbaszhatja	Ұрдым
Megbetegedtél	ауырасың
Megbízik	Оны
Megcsókollak	Сүйісудемін
Megengedné	рұқсат
Megfogná	былай
Meghúznád	лифт
Megijedtem	ШоШып
Megint	Ұрсуды
Megjött	Джонас
Meglátod	Сэн
Megmondom	президентке
Megmérgeztek	у
Megnézhetem	Көруге
Megrémültél	Неге
Megsebesültek	Олар
Megvárom	жағдай
Megállunk	Туннел
Megálmodtam	Түсімде
Megérdemli	өлтірген
Megérkezett	сәлден
Megértetted	болады
Megérti	Түсінесіз
Megígérte	Сен
Megölné	Ол
Mehetek	баруыма
Menj	Бар
Menjen	Бар
Menjetek	өз
Menjünk	Жүр
Menjünk.	Хаку
Mennem	Шақырып
Mennünk	бару
Merre	Қайда
Merrit	Мерит
Mert	Себебі
Mi	не
Micsoda	Не
Mielőtt	Еркіндікке
Milyen	Енді
Mindannyian	Оны
Minden	Батып
Mindenki	Сэннен
Mindent	Қолымнан
Mindet	Барлығын
Mindig	әдайым
Mindjárt	Шамдар
Mindketten	Стакандарыңызды
Mindnyájunk	байлауышты
Minduntalan	Сізге
Minek	Не
Mint	Иісі
Mintha	Бұл
Mire	Дәлірек
Miről	айтып
Mit	не
Mitől	Тихиром
Mivel	Президенттің
Mizu	Джонастың
Miért	Неге
Mocsáralja	Батпақ
Mocsáralja-állomásig	Батпақ
Modern	Талапқа
Mogambóban	Могамбо
Mondd	естіген
Mondj	Бірдеңе
Mondja	Амин
Mondom	Айтқанымдай
Mondtam	Жарады
Mos	Қоғамдық
Mosogatni	Олар
Most	Енді
Mostantól	Енді
Mozgás	тұр
Mr	мырза
Mrs	жейсіз
Mugisha	қиналып
Mulagóban	Мулагода
Munkára	Көресіңдер
Munkát	жұмыспен
Mutass	Дуаны
Mutassa	Қандай
Muyenga	Миенга
Mágikus	Балақай
Már	Бітті
Máris	Барып
Még	Тіпті
Mégha	Хаку
Mélyen	Алып
Míg	Ұмытпай
Na	Иә
Nagy	біраз
Nagyanyó	осылай
Nagyapó	ата
Nagyapó.	Ата
Nagyapóhoz	атаға
Nagyapónak	ұмыттың
Nagyapót	Комази
Nagyfiú	жігіт
Nagyon	Өте
Nagyszerű	ТамаШа
Nagyszerűen	Сен
Nahát	керемет
Ne	Болмайды
Nekem	де
Nekünk	Біз
Nem	Жоқ
Nem...	Жоқ
Nemsokára	Біраздан
Nicholas	Николас
Nicholasom	қайтер
Nick	Бұл
Nicky	Ники
Nigihayami	Нигихаями
Nikolova	Никола
Nincs	Бәрі
Nincsenek	Сенімдісің
Noora	Нура
Nora	Нора
Normális	Әдетте
Nos	Сонымен
Nyald	достым
Nyerek	Өзен
Nyisd	Жоқ
Nyissátok	Терезе
Nyitvahagyom	Кәзір
Nyugalom	дем
Nálad	әкеле
Négy	4
Néha	Барлық
Néhány	Кейбір
Némi	Шама
Nézd	ТыңдаШы
Nézze	ҚараШы
Nézzen	ҚараШы
Nézzetek	Маған
Nővér	Мейірбике
Obote	Оботтың
Oboténak	етесің
Obotének	алын
Odafent	адам
Odakötöttük	Болды
Odanézz	Бұрынғы
Okos	Тапқыр
Okosan	Өте
Okusare-sama	Жуын
Oké	Жақсы
Olvastam	мына
Olyan	Қызық
Orvos	дәрігермін
Orvosilag	тұрғысынан
Orvost	дәрігер
Ott	Мен
Palesztin	Француз
Pepsi	өздерін
Persze	Әрине
Piciri	Твидлди
Pihenj	Өзіңді
Pletykák	Бұрыс
Pofa	тыныш
Pont	Барлықтарыңыз
Próbáljuk	Сынап
Puccs	Төңкеріс
Pályázat	Баға
Pán-Afrikai	Конгресс
Párizs	Париж
Pénzügyminiszter	Қаржы
Ragut	Стю,
Rajt	Кеттік
Reggel	Бұны
Reggelt	таң
Remélem	Бәрі
Renben	Жақсы
Rendben	Жақсы
Rendelj	Төменде
Rifles	әскері
Rin	Рин
Rin-san	Рин-сан
Rodrigues-ékkel	деймін
Rohadt	алғырдай
Rommel	Роммель
Ráléptél	Жаншып
Sajnálom	КеШіріңіз
Sara	суретін
Sarah	Сара
Segély	Қорын
Segítsenek	Ана
Semmi	ЕШтеңе
Semmiből	Жоқтан
Sen	Сэн
Sen-t	Сэн
Sen-től	алыңдар
Sen...	келді
Senki	Ешкім
Sherry	Дұрыс
Siess	Тезірек
Sikerült	Алақай
Skócia	етіп
Skóciában	Шотландияда
Skóciából	Және
Skót	Шотландық
Skóttal	Скот
Soha	Өмір
Sok	Жолың
Sokkal	Жарайсың
Sokminden	Тағы
Stone	Стоун
Szaúdi	тамызда
Szellemek	Шіркеушелер
Személyesen	Мен
Szerencsétlen	СонШалықты
Szeretne	Бізде
Szeretnék	Қайта
Szeretném	Мен
Szerintem	Жасан
Szia	Сәлем
Szinte	Үнемі
Szégyellem	Осындай
Szép	Әдемі
Szólnál	Двидке
Szükségem	Прес
Sétáljunk	Серуендеп
Sötétség	естідім
Sült	Мүмкін
Találkozunk	әлемге
Talált	айттың
Talán	Мүмкін
Talán...	..
Tartsa	Дізесін
Te	Сен
Te...	Айт
Tedd	Жете
Tegnap	АйтпақШы
Tegyék	Тік
Tehát	Сонымен
Teljesen	қашаннан
Természetesen	Әрине
Tessék	Не
Tessék.	Қыша
Thomas	Томас
Ti	Ол
Tietek	сендер
Times-ban	оқыдым
Tisztelegjen	Сәлем
Tisztelt	бірақ
Titeket	сыз
Tolu	қараШы
Tovább	кеттіңіздер
Tud	Сен
Tudja	Білесің
Tudnátok	Осында
Tudod	Сен
Tudok	сен
Tudom	Білем
Tudom...	жатырмын
Tudta	Бәлесің
Tudtad	Оның
Tudtam	иә
TÖRTÉNETEKEN	ОҚИҒАЛАРМЕН
Távozásra	Ауыру
Téged	атың
Tényleg	Солай
Több	Денең
Többen	Тағы
Többségében	Көбіне
Tökéletes	келген
Túl	Олар
Túszokkal	Кепілгер
Tüske	Не
Tüskét	дейді
Tűnj	осындасың
Tűnjön	Жоғалт
Uganda	Уганда
Ugandában	Уганда
Ugandához	қатысы
Ugandán	назар
Ugandának	уәдесін
Ugandát	сөз
Ugorj	Секір
Ugyan	ҚойШы
Ugye	Келгендерің
Undorító	Жиіркенішті
Uraim	Мырзалар
Utat	Есікті
VALÓS	ШЫНАЙЫ
Vagy	Әлде
Valahol	Осында
Valaki	Мені
Valami	нәрсесі
Valóban	Солай
Valójában	Әпкем
Valószínűleg	Басқа
Van	Тағы
Vedd	-
Vegye	Мыналарды
Vegyél	ал
Veled	Тихиро
Vendég	қонақ
Vezessen	Айда
Vidéken	Қала
Vigye	Адамдарыңды
Vigyen	Мені
Vigyázz	Дайындалыңыздар
Vigyázzon	саламат
Vilde	Вилда
Vissza	артқа
Vissza...	тоқтаңыз
Visszafele	Аха
Visszajöttek	ұшып
Visszajöttem	үйге
Viszlát	Сау
Viszont	Кінәлі
Volt	Бұрындары
Vágjuk	Сындыру
Várj	Екі
Várjatok	Апа
Vége	Хаку
Végre	Демалуға
Végy	Терең
Vér	А
Víz	Су
WC	туалет
Wasswa	Васва
Wasswáról	халық не
Wasswát	Васваны
Whiskyt	Виски
Yu-Baaba	Юбаба
Yu-Baaba-hoz	қожайынына
Yu-Baaba-sama	Сэн
Yu-Baaba-val	Юбабаға
Zeniiba	айтыңызшы
Zeniiba-nál	-Оны
Zeniiba-san	міне
Zeniiba-é	Дзэнибаның
[	[
]	..]
a	менің
abba	мұны
abból	көпірге
aberráció	мүмкін
ablakokat	аш
ablakot	ал
acholi	руларының
ad	ыңырсуда
addig	өліп
adhatok	қалып
adja	бәрі
adjak	Ешқашан
adjon	адамға
adna.	кең
adni	ба
adok	алтын
adta	екен
adtam	кілтті
adták	беріпті
adtál	бұл
adunk	берудеміз
african	кар
afrika	африка
afrikai	Африкан
afrikában	африкада
aggodalma	қам
aggódj	епсізсің
aggódj.	.
aggódjon	жемеңіз
aggódnia	жіберемін
aggódtam	жаздадым
aggódtunk	уайымдай
agyamat	қалмаш
aha	иә
ahhoz	тым
ahogy	адамның
ahova	баруға
air	полестиналықтар
ajtaja	көресің
ajándék	сыйлық
ajándékot	кіШкене
ajánlja	жаздың
ajánlott	ұсын
akad	жақта
akar	заттармен
akarja	бәрі
akarják	ойламайды
akarlak	бөлгеніме
akarnak	жатыр
akarod	бе
akarok	быт-шытыңды
akarom	келмейді
akarsz	барасың
akartak	қалады
akartalak	алтын
akartam	өлімін
akartatok	неліктен
akartok	жіберіңдер
akartál	дұрыс
akasztanak	іліп
aki	адам
akiben	сене
akik	жезөкше
akiknek	қанға
akinek	бірден
akit	балаң
akivel	әйел
akkor	сені
aksim	отырып
alakú	үйшіктер
alapozhatjuk	өміріміздің
alapozhatod	үш
alapul	жігерлендірілген
alapítványt	аштым
alatt	кезінде
aljáig	түсесің
alkalmaználak	сендейлерге
alkalmazzalak	менде
alkalom	ұйықтап
alszik	жібермейік
aludni	жоқ
alá	беруге
alát	минуспен
aláírnia	қойсаңыз
aláírom	қоям
aláírt	керегі
aláírtad	қол
amelynek	аталатын
amennyit	Екіншісі
amerikai	Американдық
ami	Сіздің
amihez	үмттенеміз
amik	екеніңіді
amiket	дәрісін
amikor	жібергенде
amilyen	мүмкіндігінШе
amin	амин
aminek	жалған
aminnak	қызмет
aminról	айт
amint	сол
amire	нәрсеңді
amit	жағдайдасың
amiért	оятқан
amulet	тұмарың
amíg	айтқан
amúgy	бәрібір
angela	анжелла
angol	ханымға
angollal	болғанына
angolok	тілі
angolul	ағылШынШа
annak	керегінің
annyi	ондай
annyira	кешірім
annyit	кетпесе
annál	емессің
anya	Мама
anyu	апа
anyucinak	анаңды
anyukám	кішкентай
anyuval	Ал
anyát	танимын
apja	Ноколас
apját	қалдырдың
apu	әке
apuval	анам
apuékhoz	жағалауда
apád	ма
apám	әкем
apámmal	еді
apára	әкесі
arabok	арабтар
arany	алтын
aranyat	алтынмен
arcára	апамды
arcátlanságukért	мырзам
argentina	аргентина
arra	үйрететін
arrafele	жақсы
arról	тастаңызШы
arábiában	сауды
asimov	:
asszonyai	әелдеріңе
asszonyok	олар
asszonyom	ханым
aszpirinnal	араластырмаңыз
attól	сен
augusztus	көз
autóban	келдіңіз
az	оның
azok	Мына
azokat	қуырып
azon	үнін
azonnal	кет
azt	мен
aztán	жұмыс
azzal	маған
azért	дәреже
azóta	бірақ
babucim	аха
babucimat	ең
bacilusokat	улауға
bacilussal	сүреді
badarság	далбаса
baj	болды
baj.	.
baj...	бармаймын
baja	не
bajban	қолданбаңдар
bajt	Бізге
bajunk	па
balesetben	алды
bankszámlának	банк
barátaim	дейсің
barátaimtól	хат
barátaink	көкөніс
barátja	досың
barátod	жігітің
barátodnak	келермін
barátokon	бергенді
barátom	досым
bassza	сайтан
baszni	Сандалып
be	кіре
becsaptalak	түсіндім
befogadta	қабыл
befoghatlak	лас
bekerítettek	жерде
bele	ме
beleadok	тырысам
beleestem	құлаппын
belefullad	батып
belegondolok	ауыр
belelépett	еліме
beleszorult	болмайды
belseje	Көлікті
belém	асылмашы
belétek	кеттіңдер
belülről	қайтару
belőle	себебім
belőled	отырады
belőlünk	жейтін
bement	қалаға
benne	болу
bennem	сенбейсің
bennszülöttekkel	көтерем
bennünket	көрінген
bepiszkol	бізге
besurranni	кіріпті
beszél	тұрсыз
beszélgetni	сөйлесіп
beszélgetéseket	ұнатамын
beszélgetünk	сөйлеспедік
beszélhetnék	сенімен
beszélhetnél	онымен
beszélik	Юбаба
beszélj	әңгіменің
beszéljen	сөйлес
beszéljünk	бірнеше
beszélni	айтқым
beszélnie	сөйлесіп
beszélnünk	сөйлесуіміз
beszélsz	дұрыс
beszélt	сөйлестіңдер
beszéltem	исакпен
beszélünk	сөйлесем
beszívja	ауа
besötétedik	Кет
beteg	ауыру
betegednék	ауырам
betegek	ма
betolakodó	біреу
bezártak	банкрот
bezártunk	ғой
bicikli	Велосипед
bizalmas	сақтаймын
bizalmasa	Юбабаның
biztonsági	қауіпсіздігіме
biztonságom	Масанганың
biztos	біржаққа
biztosan	кездесеміз
biztosítani	сіздерге
biztosíthatom	Оларда
bocs	кешіріңіз
bocsánat	кешір
bocsánatot	сұрауға
bocsásson	кешіріңіз
bocsátom	жүр
bogara	білесің
boldog	Біз
boltos	ұрысады
boltot.	Көрейік
bonny	бонни
borravalót	Байлығын
borzasztó	шақырылмаған
boszorkány	сиқыршы
boszorkányt	оқушысы
boszrokány	түсінікті
bou	бо
bou-t	қайтарамын
bou...	?
brit	Британ
britek	Британдықтар
briteket	өлтірмекШі
britekkel	бе
bruner	брунер
budit	қаз
buliba	барасың
buszt	күттім
buszuk	алды
buszukat	алды ғой
buta	болма
bánthat	сөзіңді
bántott	ренжітпеді
bár	есте
bárhova	жерде
bárki	байқап
bármiben	көмек
bármikor	бұрынғы
bármit	келгенім
bárnál	тұрғанын
bátrak	батыл
békében	өмірміз
békén	ма
bírja	ұнамайды
bírom	иісіне
bírsz	тұрамын
bízhat	алмайды
bízhatok	еШкімге
bízik	барған
bíznám	бала
bökd	нені
börtön	түрмесі
búcsúcsokor	оныда
búcsúzni	сізбен
bútorszállítók	заттармен
büszkébbnek	тарихты
büszkék	етеміз
bőkezű	алтын
bőven	тым
bűnözőket	үлгерді
bűvölje	олардың
bűzlik	жағымсыз
campbell	кэмпбел
chi...	есімің
chihiro	тихиро
chihiro-t	тихироның
chris	крис
chrisnek	крис
christ	келдім
cikket	Таймстағы
cionista	Сионистер
cipődet	-Туфлиыңды
cipőim...	?
cipőm	киімімді
civilizáció	басталған
clamydiát	көбірек
cowboyok	боларсың
csak	тек
családból	кедей
családját	кезде
családomat	едім
csalásról	бұзуШылықтар
csapj	Айқайлама
csendben	Тыныш
csendesebben	Шуламаңдар
csendet	ауыз
cserébe	аларсың
csiklandozás	ойлаймын
csillagos	5+
csintalan	екенсің
csináld	Доғар
csinálhatjuk	алмаймыз
csinálj	Хакудың
csinálj.	тыңда
csináljak	істеу
csináljatok	қане
csináljon	Иә
csinálni	келеді
csinálsz	жатырсың
csináltad	жарадың
csináltam	бұны
csináltok	жақпайды
csodálatos	махаббаттың
csodás	Есім
csokor	саналмайды
csokra	букет
csomó	барлығын
csomós	желкөз
csoportban	театр
csupa	кілең
csöndet	кәне
csúnya	күйеді
csúnyább	келбетің
cuclit	бастадыңдар
cél	баратын
címet	Тақырыбын
david	дэвидтің
davidet	дэвид
davidnek	жұма
de	бірақ
de...	қызықтысы
dehogy	ғана
diplomád	болмаса
disznók	табуың
disznóvá	шошқаға
dobja	Журналистерді
dobnom	біратала
doktor	доктор
doktor.	келдіңіз
dolga	ісі
dolgokhoz	істерде
dolgom	жұмысым
dolgot	нәрсені
dolgot.	әлі
dolgozhass	істегім
dolgozhatnék	істеуге
dolgozik	жағып
dolgoznak	егер
dolgozni	ба?
dolgoznia	іс
dolgozom	етпеймін
dolgoztok	Оботқа
dolgozzak	етіңізші
dolgozó	Шет
dolgunk	күтіп
dolgát	ойлаймын
dolog	сенімдімін
dologban	қырларың
dologra	дауысын
dr	доктор
druszák	екенбіз
drága	!
drágám	естисің
dublőröm	сыңарым
durva	өрескел
dél-afrikai	маңызды
döntök	өлмеймін
döntött	мырза
döntöttem	сондықтан
dörzsöld	бар
ebben	ешқандай
ebédlőasztalánál	бейнемізді
ebédszünet	үзіліс
edd	алшы
eddig	болдың
egy	бір
egyedül	тазалай
egyenruha	формасын
egyes	кей
egyet	рет
egyetek	әйтпесе
egyetem	университеті
egyetlen	тек
egyetért	келісіп
egyik	медецина
egyike	біздің
egykor	бұрын
egymást	сияқтымыз
egyre	үлкен
egyszer	Сені
egyszerre	кел
egyszerű	оңай
egyszerűen	өліктерді
egyáltalán	Көрдің
egyébként	Шағамды
egyél	қаласың
egyértelmű	ап-айқын
együtt	біз
egész	артық
egészen	жерді
egészségnek	лы
egészségére	бар
egészségügy	саулық
egészségügyi	саулық
ekkora	шығын
el	керек
elaludtam	қанша
elbúcsúztam	ашық
elcsent	Мөрге
elcsesztem	әбден
eldugni	баланы
elegen	менде
elegendő	емес
eleget	көріп
elegáns	әдемі
elengedheted	болады
elengednek	босатылып
elengednél	жіберші
elengedték	босатты
elengedünk	be
elfelejtettem	лібә
elfogadni	тұрмын
elfogadná	жейдемді
elfogták	қылмыскерлерді
elfuseráltak	өрескел
elfuthatsz	кет
elhagyott	тастап
elhalasztani	тоқтатылуға
elhangzik	құпия
elhervadtak	гүлдер
elhozhatod	құрбыларыңды
elhoztam	сізге
elhívatták	дем
elhíztok	жеп
eliashoz	элиосқа
eliasnál	элиостың
eliaséktól	айтты
elindították	өздеріне
elintézünk	жасаймыз
elismerni	қолдайтын
eljutottam	шықтым
eljutottál...	алыпсың
eljárás	емес
eljönnél	керексің
eljössz	келесің
eljött	қуаныШтымын
eljöttetek	кеткендеріңді
eljöttél	келдің
eljöttök	сауыққа
elkezdtél	көмектес
elkérhetném	футболкаңды
elkészülni	бастаймыз
elkísérte	Лондонға
ellen	қарсы
elleni	сұраған
ellenzéket	жіберді
ellopja	сол
ellopott	зат
elmegy	кетсең
elmegyek	ап
elmehetek	келеді
elmenjenek	алмайды
elmennek	үлгересің
elmenni	балама
elment	қайтып
elmentek	ұшып
elmentem	Холидей
elmond	бәрін
elmondod	аузың
elmondom	жақсылап
elmondta	жүрер
elmész	онда
elmúlik	жойылған
elnézve	Саған
elnézést	кешіріңіз
elnézésüket	кеШірім
elnök	президент
elnöke	президентімін
elnökhöz	хабардар
elnöki	қоШ
elnöknek	қанШалықты
elnöknél	Шағымданам
elnökének	қарағаннан
elnököt	сапарға
elnökötök	президентіңмін
elolvasom	оқып
elpusztul	өлтіреді
elrakná	төсектегі
elrendezem	жеткізем
elrendezni	заттар
elrontja	басқаШа
elszakadtak	емеспе
elszívja	жеп
első	алғашқы
eltalálod	бір-ақ
eltérítették	ұШағын
